INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1, 1, 'SWASTA', 690374, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (633, 633, 'PENELITIAN KESEHATAN', 320714, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (634, 634, 'PENELITIAN DOKTOR', 256839, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (635, 635, 'PENELITIAN DINKES', 530069, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (636, 636, 'PENELITIAN KESEHATAN', 600905, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (637, 637, 'PENELITIAN DINKES', 476697, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (638, 638, 'PENELITIAN TESIS', 525930, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (639, 639, 'PENELITIAN MAHASISWA', 540505, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (640, 640, 'PENELITIAN MAHASISWA', 648218, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (641, 641, 'SWASTA', 377385, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (642, 642, 'SWASTA', 692796, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (643, 643, 'BUMN', 673942, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (644, 644, 'PENELITIAN TESIS', 516774, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (645, 645, 'PENELITIAN DOKTOR', 263495, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (646, 646, 'PENELITIAN TESIS', 439730, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (647, 647, 'PENELITIAN DINKES', 296988, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (648, 648, 'PENELITIAN KESEHATAN', 681505, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (649, 649, 'PENELITIAN DOKTOR', 314240, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (650, 650, 'PENELITIAN TESIS', 545959, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (651, 651, 'PENELITIAN DINKES', 529164, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (652, 652, 'PENELITIAN DINKES', 273983, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (653, 653, 'SWASTA', 551006, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (654, 654, 'PENELITIAN DINKES', 367703, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (655, 655, 'PENELITIAN KESEHATAN', 424908, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (656, 656, 'PENELITIAN DINKES', 543054, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (657, 657, 'PENELITIAN MAHASISWA', 608027, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (658, 658, 'PENELITIAN MAHASISWA', 434873, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (659, 659, 'PENELITIAN KESEHATAN', 502864, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (660, 660, 'PENELITIAN TESIS', 687633, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (661, 661, 'SWASTA', 436894, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (662, 662, 'PENELITIAN DOKTOR', 573141, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (663, 663, 'PENELITIAN DINKES', 693100, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (664, 664, 'BUMN', 579800, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (665, 665, 'PENELITIAN TESIS', 671340, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (666, 666, 'BUMN', 450553, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (667, 667, 'BUMN', 379433, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (668, 668, 'PENELITIAN DOKTOR', 657459, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (669, 669, 'PENELITIAN MAHASISWA', 686231, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (670, 670, 'PENELITIAN MAHASISWA', 560254, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (671, 671, 'PENELITIAN DINKES', 557684, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (672, 672, 'PENELITIAN MAHASISWA', 507852, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (673, 673, 'PENELITIAN MAHASISWA', 320665, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (674, 674, 'PENELITIAN DINKES', 508893, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (675, 675, 'PENELITIAN TESIS', 329840, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (676, 676, 'PENELITIAN TESIS', 439314, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (677, 677, 'PENELITIAN MAHASISWA', 592544, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (678, 678, 'BUMN', 571045, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (679, 679, 'PENELITIAN TESIS', 658380, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (680, 680, 'PENELITIAN DINKES', 331968, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (681, 681, 'PENELITIAN DOKTOR', 367854, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (682, 682, 'SWASTA', 628262, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (683, 683, 'PENELITIAN KESEHATAN', 519169, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (684, 684, 'BUMN', 451525, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (685, 685, 'PENELITIAN DOKTOR', 392343, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (686, 686, 'PENELITIAN DOKTOR', 284747, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (687, 687, 'PENELITIAN MAHASISWA', 476735, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (688, 688, 'PENELITIAN DINKES', 359078, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (689, 689, 'PENELITIAN DOKTOR', 459981, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (690, 690, 'PENELITIAN TESIS', 543370, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (691, 691, 'SWASTA', 543266, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (692, 692, 'PENELITIAN DOKTOR', 475932, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (693, 693, 'PENELITIAN TESIS', 430149, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (694, 694, 'PENELITIAN KESEHATAN', 325487, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (695, 695, 'SWASTA', 620781, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (696, 696, 'PENELITIAN DOKTOR', 650076, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (697, 697, 'PENELITIAN KESEHATAN', 418875, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (698, 698, 'BUMN', 402550, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (699, 699, 'PENELITIAN DINKES', 504843, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (700, 700, 'PENELITIAN KESEHATAN', 676210, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (702, 702, 'PENELITIAN DOKTOR', 480922, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (701, 701, 'PENELITIAN KESEHATAN', 315582, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (703, 703, 'BUMN', 514157, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (704, 704, 'SWASTA', 538534, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (705, 705, 'PENELITIAN DOKTOR', 380444, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (706, 706, 'PENELITIAN DOKTOR', 495728, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (707, 707, 'PENELITIAN MAHASISWA', 265969, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (708, 708, 'PENELITIAN KESEHATAN', 578651, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (709, 709, 'PENELITIAN MAHASISWA', 423547, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (710, 710, 'BUMN', 301550, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (711, 711, 'PENELITIAN TESIS', 308073, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (712, 712, 'PENELITIAN DOKTOR', 350414, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (713, 713, 'BUMN', 416488, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (714, 714, 'PENELITIAN DOKTOR', 550881, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (715, 715, 'SWASTA', 304097, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (716, 716, 'PENELITIAN TESIS', 689198, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (717, 717, 'PENELITIAN TESIS', 347127, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (718, 718, 'PENELITIAN DOKTOR', 459369, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (719, 719, 'PENELITIAN TESIS', 666686, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (720, 720, 'BUMN', 699988, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (721, 721, 'PENELITIAN DINKES', 591414, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (722, 722, 'BUMN', 467953, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (723, 723, 'PENELITIAN MAHASISWA', 677056, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (724, 724, 'PENELITIAN DOKTOR', 570809, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (725, 725, 'PENELITIAN DOKTOR', 685045, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (726, 726, 'PENELITIAN DOKTOR', 398727, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (727, 727, 'PENELITIAN KESEHATAN', 421054, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (728, 728, 'PENELITIAN TESIS', 574088, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (729, 729, 'PENELITIAN DOKTOR', 380714, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (730, 730, 'PENELITIAN DINKES', 597309, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
